gene,CTLrep1,CTLrep2,CTLrep3,KOrep1,KOrep2,KOrep3
ENSMUSG00000089906.2,19,12,20,15,25,18
ENSMUSG00002075377.1,0,0,0,0,0,0
ENSMUSG00000061518.12,0,0,0,0,0,0
ENSMUSG00000037351.10,288,281,393,295,344,409
ENSMUSG00000102416.5,0,0,0,0,0,0
ENSMUSG00000104237.2,0,0,0,0,0,0
ENSMUSG00000026117.11,0,1,2,1,0,1
ENSMUSG00000097291.2,0,0,0,0,0,0
ENSMUSG00000026116.12,689,641,835,892,837,652
ENSMUSG00000103016.2,0,0,0,0,0,0
ENSMUSG00000102930.2,0,0,0,0,0,0
ENSMUSG00000103159.2,0,0,0,0,0,0
ENSMUSG00000080054.4,0,0,0,0,2,0
ENSMUSG00000119706.1,0,0,0,0,0,0
ENSMUSG00000050122.21,0,0,0,0,0,0
ENSMUSG00000103603.2,0,0,0,0,0,0
ENSMUSG00000026114.15,33,25,44,20,21,22
ENSMUSG00000102231.2,0,0,0,0,0,0
ENSMUSG00000026113.18,157,122,147,130,177,152
ENSMUSG00000086064.2,0,0,0,0,0,0
ENSMUSG00000102879.2,0,0,0,0,0,0
ENSMUSG00000026112.8,0,0,0,0,0,0
ENSMUSG00000026111.16,35,48,65,39,68,66
ENSMUSG00000026110.16,55,33,43,60,54,33
ENSMUSG00000103948.2,1,0,0,0,0,0
ENSMUSG00000087233.2,10,4,17,20,9,8
ENSMUSG00000026090.17,2,0,0,3,1,0
ENSMUSG00000089767.2,0,0,0,0,0,0
ENSMUSG00000104365.2,0,0,0,0,0,0
ENSMUSG00000102650.2,0,0,0,0,0,0
ENSMUSG00000060771.16,20,15,11,16,18,15
ENSMUSG00000097268.2,0,0,0,0,0,0
ENSMUSG00000037216.6,2,0,0,0,0,0
ENSMUSG00000026088.16,39,22,42,25,33,23
ENSMUSG00000026087.12,0,0,0,0,0,0
ENSMUSG00000061584.7,0,0,0,0,0,0
ENSMUSG00000087374.2,0,0,0,0,0,0
ENSMUSG00000026085.12,0,0,0,0,0,0
ENSMUSG00002076708.1,0,0,0,0,0,0
ENSMUSG00000058407.13,31,13,19,20,26,13
ENSMUSG00000026083.13,3881,3377,4783,4094,3779,3838
ENSMUSG00000026082.12,108,109,146,105,147,101
ENSMUSG00000103804.2,0,0,0,0,0,0
ENSMUSG00000102716.2,0,0,0,0,0,0
ENSMUSG00000037138.19,6,1,5,3,4,4
ENSMUSG00000085391.2,0,0,0,0,0,0
ENSMUSG00000085280.2,0,0,0,0,0,0
ENSMUSG00000087131.8,0,0,0,0,0,0
ENSMUSG00000102984.2,0,0,0,0,0,0
ENSMUSG00000102541.2,0,0,0,0,0,0
ENSMUSG00000103531.2,0,0,0,0,0,0
ENSMUSG00000048814.12,0,0,0,0,0,0
ENSMUSG00000026080.15,29,19,30,24,23,25
ENSMUSG00000103647.2,0,0,0,0,0,0
ENSMUSG00000102447.2,0,0,0,0,0,0
ENSMUSG00000067604.9,0,0,0,0,0,0
ENSMUSG00000026078.11,0,0,0,0,0,0
ENSMUSG00000103046.2,0,0,0,0,0,0
ENSMUSG00000104188.2,0,0,0,0,0,0
ENSMUSG00000103182.2,0,0,0,0,0,0
ENSMUSG00000098833.3,0,0,0,0,0,0
ENSMUSG00000026077.16,15,9,5,15,11,4
ENSMUSG00000092553.2,0,0,0,0,0,0
ENSMUSG00000092563.2,3126,2216,3303,2721,3575,4270
ENSMUSG00000073702.12,12680,9808,14533,12740,14708,18379
ENSMUSG00000003134.11,91,66,97,78,114,83
ENSMUSG00000102607.2,0,0,0,0,0,0
ENSMUSG00000065629.4,0,0,0,0,0,0
ENSMUSG00002076218.1,0,0,0,0,0,0
ENSMUSG00000003135.16,973,911,1174,1028,1018,1097
ENSMUSG00000085894.2,0,0,0,0,0,0
ENSMUSG00000077704.3,0,0,0,0,0,0
ENSMUSG00000048234.14,95,67,110,110,106,86
ENSMUSG00000064936.3,0,0,0,0,0,0
ENSMUSG00000102471.2,0,0,0,0,0,0
ENSMUSG00000050967.6,0,0,0,0,0,0
ENSMUSG00000097083.2,0,0,0,0,0,0
ENSMUSG00000057173.9,0,0,0,0,0,0
ENSMUSG00000091937.4,0,0,0,0,0,0
ENSMUSG00000101634.7,0,0,0,0,0,0
ENSMUSG00000026074.16,6360,5421,7443,6163,6162,5642
ENSMUSG00000102985.2,0,0,0,0,0,0
ENSMUSG00000026073.14,0,0,0,0,0,0
ENSMUSG00000097899.3,0,0,0,0,0,0
ENSMUSG00000102975.2,0,0,0,0,0,0
ENSMUSG00000026072.13,0,0,0,0,0,0
ENSMUSG00000103560.2,0,0,0,0,0,0
ENSMUSG00000070942.9,0,0,0,0,0,0
ENSMUSG00000103230.2,0,0,0,0,0,0
ENSMUSG00000026069.16,0,0,0,0,0,0
ENSMUSG00000026070.17,0,0,0,0,0,0
ENSMUSG00000026068.12,0,0,0,0,0,0
ENSMUSG00000104441.2,0,0,0,0,0,0
ENSMUSG00000026065.9,14,6,6,0,0,3
ENSMUSG00000102676.2,0,0,0,0,0,0
ENSMUSG00000026062.13,1,1,2,1,2,2
ENSMUSG00000103679.2,0,0,0,0,0,0
ENSMUSG00000103270.3,0,0,0,0,0,0
ENSMUSG00000041945.13,0,0,0,0,0,0
ENSMUSG00000079588.4,0,0,0,2,6,1
ENSMUSG00000094136.3,0,0,0,0,0,0
ENSMUSG00000104072.2,0,0,0,0,0,0
ENSMUSG00000100185.2,0,0,0,0,0,0
ENSMUSG00000100832.3,0,0,0,0,0,0
ENSMUSG00000100178.2,23,28,35,34,16,24
ENSMUSG00000101877.2,0,0,0,0,0,0
ENSMUSG00000053640.3,0,0,0,0,0,0
ENSMUSG00000101919.2,0,0,0,0,0,0
ENSMUSG00000101299.4,0,0,0,0,0,0
ENSMUSG00000100180.2,0,0,0,0,0,0
ENSMUSG00000103106.2,0,0,0,0,0,0
ENSMUSG00000060424.16,0,0,0,0,0,0
ENSMUSG00000104199.2,0,0,0,0,0,0
ENSMUSG00000121019.1,0,0,0,0,0,0
ENSMUSG00000045515.5,4,0,3,2,1,5
ENSMUSG00000093436.7,0,0,0,0,0,0
ENSMUSG00000097063.5,0,0,0,0,0,0
ENSMUSG00000099784.2,0,0,0,0,0,0
ENSMUSG00000060679.15,51,55,83,60,73,47
ENSMUSG00000077448.3,0,0,0,0,0,0
ENSMUSG00000041907.10,0,0,0,0,0,0
ENSMUSG00002075628.1,0,0,0,0,0,0
ENSMUSG00000070939.10,231,201,270,230,257,265
ENSMUSG00000100269.2,0,0,0,0,0,0
ENSMUSG00000041878.4,0,0,0,0,0,0
ENSMUSG00000010290.8,8,1,14,6,6,6
ENSMUSG00000008136.15,50,26,38,22,41,50
ENSMUSG00000094497.2,8,4,7,4,5,3
ENSMUSG00000120601.1,0,0,0,0,0,0
ENSMUSG00000099576.2,0,0,0,0,0,0
ENSMUSG00000099694.2,0,0,0,0,0,0
ENSMUSG00000101923.2,1,0,0,1,0,0
ENSMUSG00000066877.12,459,377,535,427,452,418
ENSMUSG00000103422.2,0,0,0,0,0,0
ENSMUSG00000103945.2,0,0,0,0,0,0
ENSMUSG00000026051.9,0,0,0,0,0,0
ENSMUSG00000100764.2,0,0,0,0,0,0
ENSMUSG00000100635.2,0,0,0,0,0,0
ENSMUSG00000100480.2,0,0,0,0,0,0
ENSMUSG00000057363.13,235,206,303,273,297,270
ENSMUSG00000090243.2,92,91,133,104,96,139
ENSMUSG00000100701.2,125,123,182,163,159,169
ENSMUSG00000101395.2,0,0,0,0,0,0
ENSMUSG00000088848.3,0,0,0,0,0,0
ENSMUSG00002075225.1,0,0,0,0,0,0
ENSMUSG00000120105.1,0,0,0,0,0,0
ENSMUSG00000041763.15,2027,1667,2275,1965,2127,1705
ENSMUSG00000047343.5,0,0,0,0,0,0
ENSMUSG00000090106.2,0,0,0,0,0,0
ENSMUSG00000091844.3,0,0,0,0,0,0
ENSMUSG00000026049.12,152,131,207,235,166,162
ENSMUSG00000101104.7,0,0,0,0,0,0
ENSMUSG00000026047.14,24,17,27,24,24,19
ENSMUSG00000041684.12,79,97,128,100,120,85
ENSMUSG00000026048.17,20,14,19,25,21,18
ENSMUSG00000046828.4,0,0,0,0,0,0
ENSMUSG00000089703.2,0,0,0,0,0,0
ENSMUSG00000100966.2,0,0,0,0,0,0
ENSMUSG00000100769.2,0,0,0,0,0,0
ENSMUSG00000101567.2,0,0,0,0,0,0
ENSMUSG00000056870.10,394,314,417,369,460,301
ENSMUSG00000102319.2,0,0,0,0,0,0
ENSMUSG00000089877.2,0,0,0,0,0,0
ENSMUSG00000101701.2,0,0,0,0,0,0
ENSMUSG00000103071.2,0,0,0,0,0,0
ENSMUSG00000100434.2,71,51,63,63,72,67
ENSMUSG00000100013.2,0,0,0,0,0,0
ENSMUSG00000101251.2,0,0,0,0,0,0
ENSMUSG00000101937.2,0,0,0,0,0,0
ENSMUSG00000026043.19,574,96,409,978,1952,803
ENSMUSG00002074901.1,0,0,0,0,0,0
ENSMUSG00000026042.17,303,211,368,328,423,279
ENSMUSG00000104476.2,0,0,0,0,0,0
ENSMUSG00000100218.2,145,115,153,120,166,152
ENSMUSG00000100361.2,0,0,0,0,0,0
ENSMUSG00000100894.2,0,0,0,0,0,0
ENSMUSG00000119267.1,0,0,0,0,0,0
ENSMUSG00000065255.3,0,0,0,0,0,0
ENSMUSG00000100843.2,0,0,0,0,0,0
ENSMUSG00000087764.3,0,0,0,0,0,0
ENSMUSG00000025995.17,79,76,79,69,84,65
ENSMUSG00000099850.2,0,0,0,0,0,0
ENSMUSG00000084817.4,2343,2112,2808,2534,2569,3182
ENSMUSG00000121041.1,0,0,0,0,0,0
ENSMUSG00000098549.3,9,14,9,10,17,14
ENSMUSG00000099381.2,0,0,0,0,0,0
ENSMUSG00000025993.11,215,194,236,136,201,216
ENSMUSG00000099946.2,21,24,27,20,22,18
ENSMUSG00000070896.3,0,0,0,0,0,0
ENSMUSG00000090682.5,0,0,0,0,0,0
ENSMUSG00000044457.9,0,0,0,0,0,0
ENSMUSG00000099432.2,0,0,0,0,0,0
ENSMUSG00000041144.13,4,0,0,4,2,1
ENSMUSG00000119743.1,0,0,0,0,0,0
ENSMUSG00000101262.2,672,608,802,741,634,698
ENSMUSG00000101337.7,0,0,0,0,0,0
ENSMUSG00000025986.7,800,682,861,880,883,700
ENSMUSG00000100213.2,0,0,0,0,0,0
ENSMUSG00000103129.2,0,0,0,0,0,0
ENSMUSG00000100160.2,0,0,0,0,0,0
ENSMUSG00000101921.2,0,0,0,0,0,0
ENSMUSG00000101447.2,0,0,0,0,0,0
ENSMUSG00000081185.2,79,98,158,124,80,93
ENSMUSG00000103246.2,0,0,0,0,0,0
ENSMUSG00000098876.3,0,0,0,0,0,0
ENSMUSG00000100530.2,0,0,0,0,0,0
ENSMUSG00000104067.2,0,0,0,0,0,0
ENSMUSG00000100033.2,2437,2241,2939,2696,2633,2553
ENSMUSG00002075213.1,0,0,0,0,0,0
ENSMUSG00002076633.1,0,0,0,0,0,0
ENSMUSG00000101996.2,0,0,0,0,0,0
ENSMUSG00000096973.2,0,0,0,0,0,0
ENSMUSG00000064943.3,0,0,0,0,0,0
ENSMUSG00000100866.2,0,0,0,0,0,0
ENSMUSG00000101721.2,0,0,0,0,0,0
ENSMUSG00000099376.2,0,0,0,0,0,0
ENSMUSG00000097883.2,0,0,0,0,0,0
ENSMUSG00002076043.1,0,0,0,0,0,0
ENSMUSG00000099698.2,0,0,0,0,0,0
ENSMUSG00000099454.2,0,0,0,0,0,0
ENSMUSG00000051616.15,0,0,0,0,0,0
ENSMUSG00000099627.2,1,1,2,1,1,4
ENSMUSG00000099577.2,0,0,0,0,0,0
ENSMUSG00000099882.2,0,0,0,0,0,0
ENSMUSG00000101760.2,0,0,0,0,0,0
ENSMUSG00000099608.2,0,0,0,0,0,0
ENSMUSG00000099864.2,0,0,0,0,0,0
ENSMUSG00002075839.1,0,0,0,0,0,0
ENSMUSG00000100451.2,0,0,0,0,0,0
ENSMUSG00000099941.2,0,0,0,0,0,0
ENSMUSG00002075589.1,0,0,0,0,0,0
ENSMUSG00000100816.2,0,0,0,0,0,0
ENSMUSG00000026109.15,71,80,95,58,66,97
ENSMUSG00000100671.2,0,0,0,0,0,0
ENSMUSG00002075527.1,0,0,0,0,0,0
ENSMUSG00000101242.2,0,0,0,0,0,0
ENSMUSG00000099924.2,0,0,0,0,0,0
ENSMUSG00000099625.2,0,0,0,0,0,0
ENSMUSG00000101799.2,0,0,0,0,0,0
ENSMUSG00000045954.8,0,0,0,0,1,0
ENSMUSG00000099741.2,11,7,7,15,6,9
ENSMUSG00000101702.2,0,0,0,0,0,0
ENSMUSG00000026107.12,80,70,100,90,103,91
ENSMUSG00000120049.1,0,0,0,0,0,0
ENSMUSG00000099413.2,0,0,0,0,0,0
ENSMUSG00000103424.2,0,0,0,0,0,0
ENSMUSG00000101741.3,0,0,0,0,0,0
ENSMUSG00000018417.15,4828,4079,5555,5499,5228,4213
ENSMUSG00000101724.2,0,0,0,0,0,0
ENSMUSG00000100313.2,0,0,0,0,0,0
ENSMUSG00000100696.2,0,0,0,0,0,0
ENSMUSG00002075355.1,0,0,0,0,0,0
ENSMUSG00000072324.5,406,363,425,460,521,517
ENSMUSG00000062939.12,5,12,10,1,3,9
ENSMUSG00000101628.2,0,0,0,0,0,0
ENSMUSG00000078291.2,0,1,0,0,0,2
ENSMUSG00000109599.2,0,0,0,0,0,0
ENSMUSG00000026104.15,0,0,0,0,0,0
ENSMUSG00000099569.2,0,0,0,0,0,0
ENSMUSG00000026103.15,3878,2836,4210,4342,4824,2770
ENSMUSG00000099648.2,0,0,0,0,0,0
ENSMUSG00000065192.3,0,0,0,0,0,0
ENSMUSG00000002881.15,112,115,169,142,159,120
ENSMUSG00000097833.2,0,0,0,0,0,0
ENSMUSG00000101501.2,0,0,0,0,0,0
ENSMUSG00000100120.2,0,0,0,0,0,0
ENSMUSG00000099878.2,0,0,0,0,0,0
ENSMUSG00000100007.2,675,532,918,778,717,688
ENSMUSG00000043015.16,0,0,0,0,0,0
ENSMUSG00000103630.2,0,0,0,0,0,0
ENSMUSG00000041439.16,129,79,155,120,148,124
ENSMUSG00000100302.2,0,0,0,0,0,0
ENSMUSG00000100230.2,0,0,0,0,0,0
ENSMUSG00000026102.10,0,0,0,0,0,0
ENSMUSG00000041426.13,47,35,51,50,65,45
ENSMUSG00000089802.2,0,0,0,0,0,0
ENSMUSG00000043629.13,0,0,0,0,0,0
ENSMUSG00000026100.7,0,0,0,0,1,0
ENSMUSG00000089334.4,0,0,0,0,0,0
ENSMUSG00000060715.10,0,0,0,0,0,0
ENSMUSG00000026098.14,19,14,28,28,18,20
ENSMUSG00000100763.2,0,0,0,0,0,0
ENSMUSG00000026097.10,138,155,182,176,165,179
ENSMUSG00000100679.3,0,0,0,0,0,0
ENSMUSG00000026096.15,0,0,0,0,0,0
ENSMUSG00000099913.2,0,0,0,0,0,0
ENSMUSG00000101838.8,0,0,0,0,0,0
ENSMUSG00000121346.1,0,0,0,0,0,0
ENSMUSG00000026095.16,4,2,2,1,1,1
ENSMUSG00000117809.2,0,0,0,0,0,0
ENSMUSG00000100267.2,0,0,0,0,0,0
ENSMUSG00000099450.2,0,0,0,0,0,0
ENSMUSG00000100069.2,0,1,2,0,0,0
ENSMUSG00000096141.3,1,2,3,2,5,1
ENSMUSG00002076105.1,0,0,0,0,0,0
ENSMUSG00000026094.15,57,49,57,88,77,51
ENSMUSG00000102405.2,0,0,0,0,0,0
ENSMUSG00000042807.16,140,104,146,80,79,92
ENSMUSG00000098443.3,0,0,0,0,0,0
ENSMUSG00000087949.3,0,0,0,0,0,0
ENSMUSG00000102868.2,0,0,0,0,0,0
ENSMUSG00000119657.1,0,0,0,1,1,2
ENSMUSG00000025983.12,0,0,1,3,1,4
ENSMUSG00000041303.8,1380,1220,1601,1404,1349,1220
ENSMUSG00000109809.2,0,0,0,0,0,0
ENSMUSG00000073678.5,123,120,161,189,177,108
ENSMUSG00000104136.2,0,0,0,0,0,0
ENSMUSG00000101130.2,0,0,0,0,0,0
ENSMUSG00000052331.15,8,5,6,3,4,6
ENSMUSG00000101674.7,0,0,0,0,0,0
ENSMUSG00000102503.2,0,0,0,0,0,0
ENSMUSG00002075552.1,0,0,0,0,0,0
ENSMUSG00000102642.2,0,0,0,0,0,0
ENSMUSG00000025982.14,19529,16287,22759,20001,21357,16745
ENSMUSG00000103030.2,0,0,0,0,0,0
ENSMUSG00000025981.14,19,14,23,16,26,12
ENSMUSG00000101122.2,0,0,0,0,0,0
ENSMUSG00000025980.15,6196,5741,7571,6556,6171,6311
ENSMUSG00000073676.5,3350,2785,3955,3236,3703,3646
ENSMUSG00000100736.2,2,7,6,8,3,10
ENSMUSG00000089670.2,88,59,102,80,89,101
ENSMUSG00000025979.14,2374,1975,2830,2600,2682,2242
ENSMUSG00000061863.7,0,0,0,0,0,0
ENSMUSG00000025978.15,1,0,0,0,0,0
ENSMUSG00000097649.4,0,0,0,0,0,0
ENSMUSG00000046994.10,15,24,12,21,11,14
ENSMUSG00000025977.16,0,1,0,0,0,0
ENSMUSG00000100215.2,2842,2361,3399,2625,3043,3589
ENSMUSG00000101945.2,66,60,84,48,59,55
ENSMUSG00000101085.2,0,0,0,0,0,0
ENSMUSG00000038349.11,162,131,161,31,47,99
ENSMUSG00000102145.2,0,0,0,0,0,0
ENSMUSG00000100309.2,0,0,0,0,0,0
ENSMUSG00000102831.2,0,0,0,0,0,0
ENSMUSG00000099950.2,0,0,0,0,0,0
ENSMUSG00000102491.2,0,0,0,0,0,0
ENSMUSG00000100372.2,0,0,0,0,0,0
ENSMUSG00000100944.2,0,0,0,0,0,1
ENSMUSG00000101332.2,0,0,0,0,0,0
ENSMUSG00000045336.6,0,0,0,0,0,0
ENSMUSG00000038331.16,129,118,176,136,137,99
ENSMUSG00000087022.6,0,0,0,0,0,0
ENSMUSG00000104310.2,0,0,0,0,0,0
ENSMUSG00000120334.1,0,0,0,0,0,0
ENSMUSG00002075847.1,0,0,0,0,0,0
ENSMUSG00000099945.2,0,0,0,0,0,0
ENSMUSG00000101429.2,0,0,0,0,0,0
ENSMUSG00000101129.2,3,6,12,10,9,8
ENSMUSG00000097519.4,0,0,0,0,0,0
ENSMUSG00000038323.4,109,115,135,110,97,85
ENSMUSG00000048495.17,12,13,12,14,14,5
ENSMUSG00000025971.7,89,89,108,116,112,88
ENSMUSG00000077776.3,0,0,0,0,0,0
ENSMUSG00002076848.1,0,0,0,0,0,0
ENSMUSG00000101826.2,0,0,0,0,0,0
ENSMUSG00000102685.2,0,0,0,0,0,0
ENSMUSG00000101151.2,0,0,0,0,0,0
ENSMUSG00000121279.1,0,0,0,0,0,0
ENSMUSG00000038305.16,1204,1023,1438,1443,1458,1269
ENSMUSG00000091283.2,0,0,0,0,0,0
ENSMUSG00000054770.17,78,55,109,78,89,66
ENSMUSG00000026039.10,0,0,0,0,0,0
ENSMUSG00000063558.5,5,9,10,4,14,10
ENSMUSG00000064294.13,0,0,0,0,0,0
ENSMUSG00000089275.3,0,0,0,0,0,0
ENSMUSG00000038242.13,0,0,0,0,0,0
ENSMUSG00000089822.2,0,0,0,0,0,0
ENSMUSG00000079554.3,0,0,0,0,0,0
ENSMUSG00000103839.2,0,0,0,0,0,0
ENSMUSG00000051223.15,13647,11841,15973,14338,14412,12680
ENSMUSG00000026034.18,182,147,218,167,251,172
ENSMUSG00000026035.16,171,168,229,208,222,186
ENSMUSG00000026036.18,35,31,57,41,50,49
ENSMUSG00000026037.15,219,209,291,287,275,250
ENSMUSG00000119442.1,0,0,0,0,0,0
ENSMUSG00000085054.3,0,0,0,0,0,0
ENSMUSG00000038174.15,116,77,95,128,126,73
ENSMUSG00000026032.9,0,0,0,0,0,0
ENSMUSG00000100202.2,0,0,0,0,0,0
ENSMUSG00000099490.2,0,0,0,0,0,0
ENSMUSG00000059647.6,59,53,65,62,55,60
ENSMUSG00000047528.14,0,0,0,0,0,0
ENSMUSG00000121483.1,0,0,0,0,0,0
ENSMUSG00000102059.4,0,0,0,0,0,0
ENSMUSG00000101046.2,0,0,0,0,0,0
ENSMUSG00000026031.16,0,0,0,0,0,0
ENSMUSG00000100236.2,0,0,0,0,0,0
ENSMUSG00000026029.15,0,0,0,0,0,0
ENSMUSG00000102719.2,0,0,0,0,0,0
ENSMUSG00000099719.2,0,0,0,0,0,0
ENSMUSG00000026028.13,21,10,24,16,21,27
ENSMUSG00000026027.14,1197,1131,1355,1234,1255,1247
ENSMUSG00000072295.8,0,0,0,0,0,0
ENSMUSG00000047383.9,0,0,0,0,0,0
ENSMUSG00000099752.2,0,0,0,0,0,0
ENSMUSG00000077616.3,0,0,0,0,0,0
ENSMUSG00000038079.15,40,43,60,42,59,46
ENSMUSG00000097573.4,0,0,0,0,0,0
ENSMUSG00000079550.10,0,0,0,0,0,0
ENSMUSG00000101586.2,0,0,0,0,0,0
ENSMUSG00000099563.2,0,0,0,0,0,0
ENSMUSG00000026024.15,280,222,291,269,288,228
ENSMUSG00000120458.1,0,0,0,0,0,0
ENSMUSG00000026023.17,0,0,0,0,0,0
ENSMUSG00000099922.2,0,0,0,0,0,0
ENSMUSG00000104502.2,0,0,0,0,0,0
ENSMUSG00000041075.9,1488,1345,1867,1912,2122,2043
ENSMUSG00000097819.2,0,0,0,1,0,0
ENSMUSG00000047361.17,0,0,0,0,0,0
ENSMUSG00000099811.7,0,0,0,0,0,0
ENSMUSG00000101409.2,0,0,0,0,0,0
ENSMUSG00000026021.16,3092,2724,3605,3128,3257,3381
ENSMUSG00002075401.1,0,0,0,0,0,0
ENSMUSG00000103821.2,0,0,0,0,0,0
ENSMUSG00000101400.2,0,0,0,0,0,0
ENSMUSG00000026020.10,2816,2383,3401,2928,2897,2674
ENSMUSG00000077345.3,0,0,0,0,0,0
ENSMUSG00000077358.3,0,0,0,0,0,0
ENSMUSG00000089512.5,0,0,0,0,0,0
ENSMUSG00000089093.5,0,0,0,0,0,0
ENSMUSG00000119961.1,0,0,0,0,0,0
ENSMUSG00000067336.7,780,648,848,752,859,646
ENSMUSG00000104052.2,0,0,0,0,0,0
ENSMUSG00000103131.2,0,0,0,0,0,0
ENSMUSG00000041040.13,134,92,101,95,85,91
ENSMUSG00000103696.2,0,0,0,0,0,0
ENSMUSG00000100901.2,0,0,0,0,0,0
ENSMUSG00000026018.13,0,0,4,0,0,2
ENSMUSG00000026019.16,731,630,867,745,761,700
ENSMUSG00000026017.14,6,3,5,8,12,9
ENSMUSG00000082609.2,0,0,0,2,1,0
ENSMUSG00000073664.12,106,69,87,100,117,59
ENSMUSG00000100516.2,0,0,0,0,0,0
ENSMUSG00000049439.14,3,6,5,12,9,7
ENSMUSG00000103822.2,0,0,0,0,0,0
ENSMUSG00000026782.16,1750,1400,1936,1488,1702,1590
ENSMUSG00000026014.16,185,146,193,182,179,116
ENSMUSG00000081562.2,579,398,635,515,673,753
ENSMUSG00000084400.2,0,0,0,0,0,0
ENSMUSG00000082160.2,0,0,0,0,0,0
ENSMUSG00000103215.2,0,0,0,0,0,0
ENSMUSG00000120763.1,0,0,0,0,0,0
ENSMUSG00002075076.1,0,0,0,0,0,0
ENSMUSG00000084151.2,0,0,0,0,0,0
ENSMUSG00000101188.2,13145,11173,16021,13971,14000,14667
ENSMUSG00000120928.1,3,7,11,15,10,7
ENSMUSG00000026012.3,0,0,0,0,0,0
ENSMUSG00000086795.2,0,0,0,0,0,0
ENSMUSG00000085965.3,0,0,0,0,0,0
ENSMUSG00000104069.2,0,0,0,0,0,0
ENSMUSG00000083118.2,0,0,0,0,0,0
ENSMUSG00000083355.2,0,0,0,0,0,0
ENSMUSG00000102549.2,0,0,0,0,0,0
ENSMUSG00000026011.14,0,0,0,0,0,0
ENSMUSG00000081382.2,1,0,0,0,0,0
ENSMUSG00000080800.2,0,2,2,0,1,0
ENSMUSG00000026009.15,0,0,0,0,0,0
ENSMUSG00000102561.2,0,0,0,0,0,0
ENSMUSG00000082804.4,731,532,743,717,739,867
ENSMUSG00000082661.2,0,0,0,0,0,0
ENSMUSG00000080785.2,0,0,0,0,0,0
ENSMUSG00000100893.2,0,0,0,0,0,0
ENSMUSG00000085248.3,0,0,0,0,0,0
ENSMUSG00000085447.2,0,0,0,0,0,0
ENSMUSG00000086408.2,0,0,0,0,0,0
ENSMUSG00002075578.1,0,0,0,0,0,0
ENSMUSG00000100965.2,0,0,0,0,0,0
ENSMUSG00000102168.2,0,0,0,0,0,0
ENSMUSG00000100381.2,0,0,0,0,0,0
ENSMUSG00000086009.2,0,0,0,0,0,0
ENSMUSG00000052062.15,64,38,56,45,60,61
ENSMUSG00000103656.2,0,0,0,0,0,0
ENSMUSG00000104402.2,0,0,0,0,0,0
ENSMUSG00000104081.2,0,0,0,0,0,0
ENSMUSG00000085842.8,0,0,0,0,0,0
ENSMUSG00000103002.2,0,0,0,0,0,0
ENSMUSG00000100344.2,0,0,0,0,0,0
ENSMUSG00000101509.2,0,0,0,0,0,0
ENSMUSG00000085019.3,0,0,0,0,0,0
ENSMUSG00000102359.2,0,0,0,0,0,0
ENSMUSG00000085400.2,0,0,0,0,0,0
ENSMUSG00000100750.2,0,0,0,0,0,0
ENSMUSG00000081950.2,0,0,0,0,0,0
ENSMUSG00000084333.2,1,10,9,7,11,4
ENSMUSG00000025969.16,1690,1523,2025,1632,1870,1745
ENSMUSG00000100811.2,0,0,0,0,0,0
ENSMUSG00000103032.2,0,0,0,0,0,0
ENSMUSG00000100426.3,0,0,0,0,0,0
ENSMUSG00000040865.17,115,83,93,89,150,82
ENSMUSG00000104991.4,0,0,0,0,0,0
ENSMUSG00000088953.3,0,0,0,0,0,0
ENSMUSG00000081617.2,0,0,0,0,0,0
ENSMUSG00000081429.2,26,16,15,17,30,42
ENSMUSG00000084799.9,7,3,3,3,5,6
ENSMUSG00000101599.2,0,0,0,0,0,0
ENSMUSG00000025968.17,1788,1556,2159,2005,1997,1673
ENSMUSG00002076280.1,0,0,0,0,0,0
ENSMUSG00000025967.17,1861,1780,2321,2279,2048,2313
ENSMUSG00002076939.1,0,0,0,0,0,0
ENSMUSG00000064612.4,0,0,0,0,0,0
ENSMUSG00002074855.1,0,0,0,0,0,0
ENSMUSG00000064602.3,0,0,0,0,0,0
ENSMUSG00000046856.14,0,0,0,0,0,0
ENSMUSG00002075004.1,0,0,0,0,0,0
ENSMUSG00000086730.3,0,0,0,0,0,0
ENSMUSG00000102536.2,0,0,0,0,0,0
ENSMUSG00000087561.8,0,0,0,0,0,0
ENSMUSG00002076057.1,0,0,0,0,0,0
ENSMUSG00000027520.17,0,2,1,1,1,1
ENSMUSG00000119074.1,0,0,0,0,0,0
ENSMUSG00000083039.2,0,0,0,0,0,0
ENSMUSG00000081643.2,901,782,1017,836,894,1222
ENSMUSG00000025964.16,95,51,97,88,90,94
ENSMUSG00000087823.3,0,0,0,0,0,0
ENSMUSG00000115378.2,0,0,0,0,0,0
ENSMUSG00000069085.6,0,0,0,0,0,0
ENSMUSG00000083066.2,0,0,0,0,0,0
ENSMUSG00000025963.6,0,0,0,0,0,0
ENSMUSG00000025962.16,0,0,0,0,0,0
ENSMUSG00000025961.2,0,0,0,0,0,0
ENSMUSG00000080817.2,0,0,0,0,0,0
ENSMUSG00000082373.3,0,0,0,0,0,0
ENSMUSG00000044689.6,0,0,0,0,0,0
ENSMUSG00000025959.14,185,183,237,167,173,162
ENSMUSG00000098487.3,0,0,0,0,0,0
ENSMUSG00000086836.2,0,0,0,0,0,0
ENSMUSG00000086721.3,0,0,0,0,0,1
ENSMUSG00000101895.2,0,0,0,0,0,0
ENSMUSG00002076107.1,0,0,0,0,0,0
ENSMUSG00000099658.2,0,0,0,0,0,0
